,Unnamed: 0,stop_name,next_stop_name,trip_count,frequency,total_passengers,totalTripTime,distance,OriginLat,OriginLon,DestLat,DestLon,stop_city,next_stop_city,stop_city_distance,next_stop_city_distance,capacity
266,266,Dortmund Hbf,Hannover Hbf,1,0.0,206,223.0,206.8070052785547,51.517723,7.458775,52.37746,9.74169,Dortmund,Hannover,10.65266746827015,10.072657056024884,676
267,267,Dortmund Hbf,Köln Hbf,7,0.0,1442,633.0,112.36502696777126,51.517883,7.458721,50.943333,6.958566,Dortmund,Cologne,10.656304836398364,15.557650115243058,4732
268,268,Dortmund Hbf,Köln Messe/Deutz Gl.11-12,1,208.0,206,337.0,94.38171681955764,51.517883,7.458721,50.941566,6.973855,Dortmund,Cologne,10.656304836398364,14.559853088672835,676
269,269,Dortmund Hbf,Münster(Westf)Hbf,85,11909.0,17510,488.0,55.934580545186186,51.517723,7.458775,51.95694,7.636075,Dortmund,Munster,10.65266746827015,20.04909717998054,57460
270,270,Dortmund Hbf,Osnabrück Hbf,1,0.0,206,496.0,105.7488304749874,51.517723,7.458775,52.272697,8.061522,Dortmund,Munster,10.65266746827015,29.988716331349988,676
271,271,Dortmund Hbf,Recklinghausen Hbf,2,104.0,412,388.0,31.171339052231925,51.51821,7.45864,51.61667,7.203509,Dortmund,Dortmund,10.661793161289195,30.380400532126387,1352
272,272,Dortmund Hbf,Solingen Hbf,6,312.0,1236,363.0,67.72215575262588,51.517883,7.458721,51.161087,7.003985,Dortmund,Duesseldorf,10.656304836398364,21.878769520816395,4056
273,273,Dortmund Hbf,Wanne-Eickel Hbf,3,728.0,618,269.0,25.880868964855893,51.518063,7.458685,51.531357,7.166247,Dortmund,Dortmund,10.658714504583596,30.987169415257746,2028
274,274,Dortmund Hbf,Witten Hbf,11,1872.0,2266,192.0,15.389561422551813,51.517883,7.458721,51.435375,7.329327,Dortmund,Dortmund,10.656304836398364,21.713087675215625,7436
275,275,Dresden Hbf,Bad Schandau,18,3171.0,3708,258.0,40.59575218717996,51.039875,13.731396,50.91921,14.137704,Dresden,Dresden,10.63805825006899,35.2178911811749,12168
276,276,Dresden Hbf,Dresden-Neustadt,123,16435.0,25338,372.0,4.165854367055582,51.040684,13.731863,51.065994,13.740424,Dresden,Dresden,10.542879892850921,7.665312310644672,83148
277,277,Dresden Hbf,Freiberg(Sachs),4,728.0,824,314.0,41.227620105824194,51.039875,13.731396,50.908737,13.344644,Dresden,Dresden,10.63805825006899,38.73519680875462,2704
278,278,Dresden-Neustadt,Berlin Ostbahnhof,7,0.0,1442,281.0,184.98514825420503,51.065994,13.740424,52.510414,13.435172,Dresden,Berlin,7.665312310644672,15.679618159312804,4732
279,279,Dresden-Neustadt,Berlin Ostkreuz,2,260.0,412,197.0,182.63270816483367,51.065994,13.740424,52.50304,13.468615,Dresden,Berlin,7.665312310644672,14.173099212651165,1352
280,280,Dresden-Neustadt,Berlin Südkreuz,11,2860.0,2266,128.0,186.1792020795816,51.065994,13.740424,52.475407,13.365754,Dresden,Berlin,7.665312310644672,15.046168888349468,7436
281,281,Dresden-Neustadt,Dresden Hbf,114,16951.0,23484,101.0,4.195208076512471,51.066097,13.740235,51.039875,13.731396,Dresden,Dresden,7.657456843232695,10.63805825006899,77064
282,282,Dresden-Neustadt,Elsterwerda,18,3016.0,3708,262.0,53.1752670988805,51.06591,13.740541,51.46012,13.51666,Dresden,Dresden,7.672375059115484,40.39136775036334,12168
283,283,Dresden-Neustadt,Freiberg(Sachs),2,520.0,412,167.0,43.476324934986266,51.066097,13.740235,50.908737,13.344644,Dresden,Dresden,7.657456843232695,38.73519680875462,1352
284,284,Dresden-Neustadt,Riesa,87,10611.0,17922,372.0,49.81665142035568,51.065994,13.740424,51.30983,13.288293,Dresden,Dresden,7.665312310644672,38.82420493192801,58812
285,285,Duisburg Hbf,Bochum Hbf,1,0.0,206,499.0,34.88553251997297,51.429836,6.777088,51.478394,7.222859,Duesseldorf,Dortmund,15.629492347742099,27.401815475445837,676
286,286,Duisburg Hbf,Dortmund Hbf,1,0.0,206,314.0,52.93496205241628,51.429836,6.777088,51.5176,7.458793,Duesseldorf,Dortmund,15.629492347742099,10.651523539516221,676
287,287,Duisburg Hbf,Düsseldorf Flughafen,99,16016.0,20394,298.0,15.670681398414487,51.43,6.775696,51.29135,6.786853,Duesseldorf,Duesseldorf,15.643570114047156,1.415292365346216,66924
288,288,Duisburg Hbf,Düsseldorf Hbf,341,45086.0,70246,459.0,23.755544073639594,51.43,6.775696,51.219543,6.794776,Duesseldorf,Duesseldorf,15.643570114047156,8.024701182108972,230516
289,289,Duisburg Hbf,Essen Hbf,335,47167.0,69010,229.0,19.204456746722965,51.429836,6.777088,51.45151,7.013974,Duesseldorf,Duesseldorf,15.629492347742099,24.92376723350873,226460
290,290,Duisburg Hbf,Gelsenkirchen Hbf,6,364.0,1236,349.0,25.84740669508537,51.429836,6.777088,51.504982,7.103087,Duesseldorf,Duesseldorf,15.629492347742099,33.50458690152383,4056
291,291,Duisburg Hbf,Krefeld Hbf,2,312.0,412,316.0,20.289918033737127,51.42997,6.775902,51.325718,6.569885,Duesseldorf,Moenchengladbach,15.640811372007166,11.558283126968215,1352
292,292,Duisburg Hbf,Köln Hbf,10,676.0,2060,296.0,79.1552904502006,51.43,6.775696,50.943436,6.958808,Duesseldorf,Cologne,15.643570114047156,15.549819450192132,6760
293,293,Duisburg Hbf,Mülheim(Ruhr)Hbf,5,1145.0,1030,485.0,8.485959388144641,51.42987,6.776801,51.43114,6.886665,Duesseldorf,Duesseldorf,15.632365715389222,17.833790058511628,3380
294,294,Duisburg Hbf,Oberhausen Hbf,33,6448.0,6798,302.0,7.824774138107799,51.429867,6.776882,51.474876,6.851588,Duesseldorf,Duesseldorf,15.632285217743675,21.452503732277346,22308
295,295,Düren,Aachen Hbf,4,1040.0,824,283.0,30.866346398123,50.809517,6.482451,50.7678,6.091499,Moenchengladbach,Moenchengladbach,46.834526552827164,59.05410835537069,2704
296,296,Düren,Köln Hbf,8,884.0,1648,348.0,45.75642726737577,50.809517,6.482451,50.94303,6.958729,Moenchengladbach,Cologne,46.834526552827164,15.529488516506833,5408
297,297,Düsseldorf Flughafen,Duisburg Hbf,85,13107.0,17510,252.0,15.669864446792406,51.291367,6.787158,51.429836,6.777088,Duesseldorf,Duesseldorf,1.4366179351852084,15.629492347742099,57460
298,298,Düsseldorf Flughafen,Düsseldorf Hbf,98,15808.0,20188,298.0,8.099557696853115,51.29135,6.786853,51.219612,6.794632,Duesseldorf,Duesseldorf,1.415292365346216,8.014810943900395,66248
299,299,Düsseldorf Hbf,Dortmund Hbf,4,312.0,824,529.0,69.05687089754653,51.219963,6.794319,51.517723,7.458775,Duesseldorf,Dortmund,7.9716335285263815,10.65266746827015,2704
300,300,Düsseldorf Hbf,Duisburg Hbf,296,41653.0,60976,229.0,23.755544073639587,51.219505,6.794866,51.429836,6.777088,Duesseldorf,Duesseldorf,8.030333576978997,15.629492347742099,200096
301,301,Düsseldorf Hbf,Düsseldorf Flughafen,85,13107.0,17510,252.0,8.100423854393032,51.219505,6.794866,51.291367,6.787158,Duesseldorf,Duesseldorf,8.030333576978997,1.4366179351852084,57460
302,302,Düsseldorf Hbf,Koblenz Hbf,1,104.0,206,434.0,123.9601303549976,51.219612,6.794632,50.35093,7.588345,Duesseldorf,Cologne,8.014810943900395,65.39529694351178,676
303,303,Düsseldorf Hbf,Köln Hbf,196,24233.0,40376,627.0,56.808392097707056,51.219543,6.794776,50.943333,6.958566,Duesseldorf,Cologne,8.024701182108972,15.557650115243058,132496
304,304,Düsseldorf Hbf,Köln Messe/Deutz,2,260.0,412,353.0,38.82453880678026,51.219543,6.794776,50.94096,6.975957,Duesseldorf,Cologne,8.024701182108972,14.400327130686895,1352
305,305,Düsseldorf Hbf,Köln Messe/Deutz Gl.11-12,203,26989.0,41818,459.0,38.82508194949343,51.219543,6.794776,50.941566,6.973855,Duesseldorf,Cologne,8.024701182108972,14.559853088672835,137228
306,306,Düsseldorf Hbf,Mainz Hbf,1,156.0,206,482.0,205.30011156124715,51.219612,6.794632,50.001118,8.25872,Duesseldorf,Frankfurt,8.014810943900395,22.63473828791361,676
307,307,Düsseldorf Hbf,Neuss Hbf,7,988.0,1442,346.0,10.838726149647016,51.220093,6.793644,51.205223,6.684885,Duesseldorf,Duesseldorf,7.94634422977693,10.982292196256518,4732
308,308,Eberswalde Hbf,Angermünde,17,2132.0,3502,567.0,25.602792377838657,52.83376,13.796866,53.015793,13.995908,Berlin,Berlin,53.80602713843686,77.65293464335602,11492
309,309,Eberswalde Hbf,Berlin Gesundbrunnen,7,1092.0,1442,423.0,43.04893612107019,52.833805,13.796755,52.548794,13.3904,Berlin,Berlin,53.808126446441925,20.818138734331683,4732
310,310,Eberswalde Hbf,Bernau(b Berlin),8,728.0,1648,207.0,23.31743551718608,52.833805,13.796755,52.675426,13.591859,Berlin,Berlin,53.808126446441925,33.20941073204986,5408
311,311,Eisenach Hbf,Bad Hersfeld,30,4839.0,6180,297.0,55.17765812449148,50.975952,10.331229,50.869633,9.716182,Erfurt,Kassel,44.027784173465875,65.18549200855233,20280
312,312,Eisenach Hbf,Bebra,5,364.0,1030,158.0,45.0279614122691,50.975952,10.331229,50.969566,9.797788,Erfurt,Kassel,44.027784173465875,57.56429546976768,3380
313,313,Eisenach Hbf,Frankfurt(Main)Hbf,8,829.0,1648,657.0,200.9665469737353,50.975952,10.331229,50.1062,8.663011,Erfurt,Frankfurt,44.027784173465875,10.46436894574695,5408
314,314,Eisenach Hbf,Fulda,42,4523.0,8652,454.0,97.62054070790208,50.975952,10.331229,50.555016,9.683904,Erfurt,Kassel,44.027784173465875,98.19397942348768,28392
315,315,Eisenach Hbf,Gotha,48,7645.0,9888,241.0,29.08427083252444,50.975952,10.331229,50.93907,10.712568,Erfurt,Erfurt,44.027784173465875,17.835994649870564,32448
316,316,Eisenach Hbf,Hauptbahnhof,24,3224.0,4944,315.0,56.8521809338377,50.975952,10.331229,50.97211,11.037261,Erfurt,Erfurt,44.027784173465875,5.6252208209058105,16224
317,317,Eisenach Hbf,Kassel-Wilhelmshöhe,3,728.0,618,344.0,99.1586752421838,50.975952,10.331229,51.312435,9.448181,Erfurt,Kassel,44.027784173465875,12.46701376688958,2028
318,318,Ellwangen,Aalen Hbf,12,3276.0,2472,175.0,15.502928587097164,48.96439,10.129664,48.84168,10.09613,Stuttgart,Stuttgart,73.3050110060249,66.4431541995616,8112
319,319,Ellwangen,Crailsheim,11,3068.0,2266,126.0,22.0738083502002,48.96439,10.129664,49.13812,10.064814,Stuttgart,Stuttgart,73.3050110060249,79.37969700488945,7436
320,320,Elsterwerda,Doberlug-Kirchhain,16,2808.0,3296,262.0,21.085002055203493,51.46012,13.51666,51.620533,13.564268,Dresden,Dresden,40.39136775036334,56.07226976204503,10816
321,321,Elsterwerda,Dresden-Neustadt,25,3432.0,5150,101.0,53.17526709888052,51.459404,13.516305,51.066097,13.740235,Dresden,Dresden,40.33036066751808,7.657456843232695,16900
322,322,Elsterwerda,Riesa,2,208.0,412,84.0,23.54402054545938,51.45942,13.516226,51.30983,13.288293,Dresden,Dresden,40.33435429731938,38.82420493192801,1352
323,323,Emden Außenhafen,Emden Hbf,8,1300.0,1648,378.0,3.119462954323038,53.344498,7.186394,53.369442,7.194968,Bremen,Bremen,111.9390231079362,112.21737759565673,5408
324,324,Emden Hbf,Emden Außenhafen,7,1092.0,1442,148.0,3.119462954323038,53.369442,7.194968,53.344498,7.186394,Bremen,Bremen,112.21737759565673,111.9390231079362,4732
325,325,Emden Hbf,Leer(Ostfriesl),64,12480.0,13184,333.0,27.10300865016721,53.369396,7.195112,53.231438,7.46537,Bremen,Bremen,112.20668033679416,90.75937099846033,43264
326,326,Emden Hbf,Marienhafe,12,2132.0,2472,86.0,19.33203817102466,53.369396,7.195112,53.51922,7.27422,Bremen,Bremen,112.20668033679416,113.71555770953857,8112
327,327,Emden Hbf,Norden,5,1196.0,1030,349.0,28.446641442156388,53.36936,7.195267,53.588104,7.219352,Bremen,Bremen,112.19563018731222,120.53586697840132,3380
328,328,Emden Hbf,Rheine,1,52.0,206,217.0,141.38930234245822,53.36936,7.195267,52.27575,7.434754,Bremen,Munster,112.19563018731222,23.215222437789443,676
329,329,Engen,Tuttlingen,19,3535.0,3914,118.0,19.66764579931182,47.8561,8.772597,47.98054,8.798271,Friedrichshafen,Friedrichshafen,59.07934043868958,63.514244166744724,12844
330,330,Ergenzingen,Bondorf(b Herrenberg),2,52.0,412,149.0,5.974955577880718,48.48959,8.810191,48.52329,8.827852,Stuttgart,Stuttgart,37.668208750574806,34.467006400374366,1352
331,331,Ergenzingen,Eutingen im Gäu,2,52.0,412,94.0,1.2362129551125294,48.489243,8.809751,48.479736,8.782361,Stuttgart,Stuttgart,37.71728767285998,39.975702306539574,1352
332,332,Erkelenz,Geilenkirchen,6,468.0,1236,346.0,14.756375547972787,51.076595,6.321634,50.96104,6.124518,Moenchengladbach,Moenchengladbach,21.352216522597722,40.06893266744887,4056
333,333,Erkelenz,Rheydt Hbf,2,676.0,412,316.0,17.539290424444445,51.076595,6.321634,51.162872,6.439879,Moenchengladbach,Moenchengladbach,21.352216522597722,8.752382300920429,1352
334,334,Erlangen,Bamberg,39,5823.0,8034,286.0,38.66424136323211,49.596188,11.001685,49.900574,10.900122,Nuernberg,Nuernberg,12.170037540147835,46.50449308613626,26364
335,335,Erlangen,Fürth(Bay)Hbf,6,571.0,1236,479.0,15.82734231237167,49.596157,11.001488,49.469738,10.990079,Nuernberg,Nuernberg,12.17344893681363,7.142339535811777,4056
336,336,Erlangen,Hauptbahnhof,8,936.0,1648,374.0,166.97821214537285,49.596188,11.001685,50.97211,11.037261,Nuernberg,Erfurt,12.170037540147835,5.6252208209058105,5408
337,337,Erlangen,Nürnberg Hbf,46,7329.0,9476,366.0,23.61875652291643,49.596157,11.001488,49.44541,11.082291,Nuernberg,Nuernberg,12.17344893681363,5.934685460023867,31096
338,338,Essen Hbf,Bochum Hbf,253,36189.0,52118,348.0,15.68107577325001,51.451363,7.014001,51.478394,7.222859,Duesseldorf,Dortmund,24.913260672359993,27.401815475445837,171028
339,339,Essen Hbf,Dortmund Hbf,35,2652.0,7210,322.0,33.73050530569333,51.45151,7.013974,51.51796,7.458703,Duesseldorf,Dortmund,24.92376723350873,10.657511502871603,23660
340,340,Essen Hbf,Duisburg Hbf,395,54134.0,81370,459.0,19.20445674672297,51.45159,7.013956,51.43,6.775696,Duesseldorf,Duesseldorf,24.929328838450363,15.643570114047156,267020
341,341,Essen Hbf,Düsseldorf Hbf,2,364.0,412,353.0,36.09272670582013,51.451736,7.013938,51.219612,6.794632,Duesseldorf,Duesseldorf,24.94019755643633,8.014810943900395,1352
342,342,Essen Hbf,Gelsenkirchen Hbf,12,682.0,2472,346.0,10.301254199939638,51.45151,7.013974,51.50487,7.103141,Duesseldorf,Duesseldorf,24.92376723350873,33.498318142898405,8112
343,343,Essen Hbf,Hamburg Hbf,2,728.0,412,230.0,353.3761987231439,51.451363,7.014001,53.55232,10.006654,Duesseldorf,Hamburg,24.913260672359993,8.775494125525059,1352
344,344,Essen Hbf,Mülheim(Ruhr)Hbf,2,728.0,412,342.0,14.879725238961097,51.451736,7.013938,51.431454,6.88679,Duesseldorf,Duesseldorf,24.94019755643633,17.868723850825834,1352
345,345,Essen Hbf,Münster(Westf)Hbf,13,2393.0,2678,612.0,82.7909506896868,51.45151,7.013974,51.95694,7.636075,Duesseldorf,Munster,24.92376723350873,20.04909717998054,8788
346,346,Essen Hbf,Recklinghausen Hbf,1,0.0,206,357.0,25.734231312135112,51.45151,7.013974,51.61667,7.203509,Duesseldorf,Dortmund,24.92376723350873,30.380400532126387,676
347,347,Essen Hbf,Wanne-Eickel Hbf,5,936.0,1030,348.0,15.465770478910237,51.45151,7.013974,51.531303,7.166328,Duesseldorf,Dortmund,24.92376723350873,30.98129113900027,3380
348,348,Esslingen(Neckar),Ulm Hbf,4,208.0,824,307.0,76.63947260529048,48.738544,9.300522,48.399345,9.982816,Stuttgart,Memmingen,7.917465808032558,49.47826424853365,2704
349,349,Eutingen im Gäu,Ergenzingen,2,52.0,412,149.0,1.2362129551125294,48.479736,8.782361,48.48959,8.810191,Stuttgart,Stuttgart,39.975702306539574,37.668208750574806,1352
350,350,Eutingen im Gäu,Horb,3,364.0,618,94.0,9.65537993109728,48.479736,8.782361,48.441597,8.688775,Stuttgart,Stuttgart,39.975702306539574,48.07256502136603,2028
351,351,Finnentrop,Lennestadt-Grevenbrück,11,1872.0,2266,192.0,5.378917563027877,51.1729,7.96467,51.14155,8.018138,Dortmund,Dortmund,45.602884762544434,50.568864980262944,7436
352,352,Finnentrop,Plettenberg,14,2236.0,2884,99.0,12.930215955804709,51.1729,7.96467,51.23197,7.868424,Dortmund,Dortmund,45.602884762544434,36.50998082148939,9464
353,353,Flensburg,Flensburg(Gr),10,3379.0,2060,9.0,4.759294880067378,54.773857,9.436511,54.814842,9.36324,Westerland,Westerland,72.10040346967638,66.57830581396603,6760
354,354,Flensburg,Schleswig,4,728.0,824,366.0,37.513502160616255,54.773857,9.436511,54.49946,9.53814,Westerland,Westerland,72.10040346967638,89.89518295616962,2704
355,355,Flensburg(Gr),Flensburg,11,3484.0,2266,9.0,4.759294880067379,54.814842,9.36324,54.773857,9.436511,Westerland,Westerland,66.57830581396603,72.10040346967638,7436
356,356,Flensburg(Gr),Schleswig,10,3640.0,2060,115.0,35.986997543932,54.814842,9.36324,54.49946,9.53814,Westerland,Westerland,66.57830581396603,89.89518295616962,6760
357,357,Flughafen BER,Berlin Ostkreuz,7,0.0,1442,265.0,26.084396820545816,52.36416,13.509246,52.503067,13.469961,Berlin,Berlin,1.9803932628780954,14.152619387627125,4732
358,358,Flughafen BER,Berlin Südkreuz,9,2808.0,1854,262.0,28.702933366905263,52.36416,13.509246,52.475433,13.365603,Berlin,Berlin,1.9803932628780954,15.055487410676475,6084
359,359,Flughafen BER,Doberlug-Kirchhain,18,3224.0,3708,101.0,101.55695482462514,52.364323,13.509145,51.62053,13.564161,Berlin,Dresden,1.9674366714456921,56.073824657469466,12168
360,360,Forbach(fr),Saarbrücken Hbf,9,1867.0,1854,1.0,4.919588328662313,49.21409,6.944314,49.241283,6.991011,Saarbruecken,Saarbruecken,12.035859865731137,9.127053027004743,6084
361,361,Frankfurt(M) Flughafen Fernbf,Aschaffenburg Hbf,1,208.0,206,559.0,52.26438075746902,50.053165,8.570185,49.980556,9.143697,Frankfurt,Egelsbach,2.2060714000421546,35.78978414585571,676
362,362,Frankfurt(M) Flughafen Fernbf,Düsseldorf Hbf,6,52.0,1236,398.0,202.5131445068561,50.053165,8.570185,51.219505,6.794866,Frankfurt,Duesseldorf,2.2060714000421546,8.030333576978997,4056
363,363,Frankfurt(M) Flughafen Fernbf,Frankfurt(Main)Hbf,362,44413.0,74572,459.0,11.229302197935173,50.053165,8.570185,50.106148,8.663123,Frankfurt,Frankfurt,2.2060714000421546,10.464967756734277,244712
364,364,Frankfurt(M) Flughafen Fernbf,Frankfurt(Main)Süd,34,4317.0,7004,259.0,10.760196964094153,50.053165,8.570185,50.099003,8.686179,Frankfurt,Frankfurt,2.2060714000421546,11.040189525637325,22984
365,365,Frankfurt(M) Flughafen Fernbf,Fulda,1,0.0,206,588.0,109.69490772669458,50.053165,8.570185,50.555016,9.683904,Frankfurt,Kassel,2.2060714000421546,98.19397942348768,676
366,366,Frankfurt(M) Flughafen Fernbf,Göttingen,1,156.0,206,509.0,244.02869714532787,50.053165,8.570185,51.536682,9.926424,Frankfurt,Kassel,2.2060714000421546,39.894848319636175,676
367,367,Frankfurt(M) Flughafen Fernbf,Koblenz Hbf,2,0.0,412,325.0,117.45642549514412,50.053165,8.570185,50.35093,7.588345,Frankfurt,Cologne,2.2060714000421546,65.39529694351178,1352
368,368,Frankfurt(M) Flughafen Fernbf,Köln Hbf,97,14664.0,19982,102.0,185.3199109034002,50.053165,8.570185,50.94303,6.958729,Frankfurt,Cologne,2.2060714000421546,15.529488516506833,65572
369,369,Frankfurt(M) Flughafen Fernbf,Köln Messe/Deutz Gl.11-12,49,6917.0,10094,229.0,167.3348230129545,50.053165,8.570185,50.9416,6.973954,Frankfurt,Cologne,2.2060714000421546,14.556356007378396,33124
370,370,Frankfurt(M) Flughafen Fernbf,Limburg Süd,55,6708.0,11330,348.0,58.6429566129872,50.053165,8.570185,50.3819,8.095546,Frankfurt,Frankfurt,2.2060714000421546,51.50825470315171,37180
371,371,Frankfurt(M) Flughafen Fernbf,Mainz Hbf,100,12796.0,20600,499.0,25.730218197274816,50.053165,8.570185,50.001118,8.25872,Frankfurt,Frankfurt,2.2060714000421546,22.63473828791361,67600
372,372,Frankfurt(M) Flughafen Fernbf,Mannheim Hbf,164,22716.0,33784,309.0,71.73727741617144,50.053165,8.570185,49.47901,8.469757,Frankfurt,Mannheim,2.2060714000421546,3.2858727989776653,110864
373,373,Frankfurt(M) Flughafen Fernbf,Montabaur,2,312.0,412,485.0,80.63111459976527,50.053165,8.570185,50.444836,7.825333,Frankfurt,Cologne,2.2060714000421546,67.26013360882693,1352
374,374,Frankfurt(M) Flughafen Fernbf,Nürnberg Hbf,2,572.0,412,246.0,232.78535000183203,50.053165,8.570185,49.445267,11.082363,Frankfurt,Nuernberg,2.2060714000421546,5.950839938273472,1352
375,375,Frankfurt(M) Flughafen Fernbf,Siegburg/Bonn,98,10662.0,20188,302.0,210.26228238624296,50.053165,8.570185,50.79396,7.20262,Frankfurt,Cologne,2.2060714000421546,9.046679937424303,66248
376,376,Frankfurt(M) Flughafen Fernbf,Solingen Hbf,1,0.0,206,259.0,190.3402025690707,50.053165,8.570185,51.160767,7.004187,Frankfurt,Duesseldorf,2.2060714000421546,21.912753923491373,676
377,377,Frankfurt(M) Flughafen Fernbf,Wiesbaden Hbf,10,1508.0,2060,297.0,30.065686161089943,50.053165,8.570185,50.069477,8.244631,Frankfurt,Frankfurt,2.2060714000421546,23.68617264640001,6760
378,378,Frankfurt(M) Flughafen Regionalbf,Frankfurt(Main)Hbf,7,624.0,1442,497.0,11.634554931722016,50.05122,8.571251,50.106102,8.663151,Frankfurt,Frankfurt,1.990191624017044,10.462280324849191,4732
379,379,Frankfurt(M) Flughafen Regionalbf,Mainz Hbf,8,884.0,1648,430.0,27.952441319377577,50.05122,8.571251,50.001118,8.25872,Frankfurt,Frankfurt,1.990191624017044,22.63473828791361,5408
380,380,Frankfurt(M) Flughafen Regionalbf,Wiesbaden Hbf,2,312.0,412,229.0,31.811298210086875,50.05122,8.571251,50.06972,8.243677,Frankfurt,Frankfurt,1.990191624017044,23.758040068764707,1352
381,381,Frankfurt(Main)Hbf,Aschaffenburg Hbf,89,12793.0,18334,255.0,45.91982113937499,50.106148,8.663123,49.98065,9.14343,Frankfurt,Egelsbach,10.464967756734277,35.771303992242345,60164
382,382,Frankfurt(Main)Hbf,"Bahnhof, Friedberg (Hessen)",7,1352.0,1442,262.0,33.836025404461786,50.10636,8.662772,50.33204,8.760561,Frankfurt,Frankfurt,10.46735221179103,35.89052500293792,4732
383,383,Frankfurt(Main)Hbf,Berlin-Spandau,7,1196.0,1442,246.0,524.1933408880648,50.10652,8.662645,52.534542,13.197124,Frankfurt,Berlin,10.47543742279689,28.01642605986845,4732
384,384,Frankfurt(Main)Hbf,Darmstadt Hbf,44,5768.0,9064,100.0,27.63609358055014,50.10652,8.662645,49.87304,8.629164,Frankfurt,Egelsbach,10.47543742279689,9.746035119922867,29744
385,385,Frankfurt(Main)Hbf,Düsseldorf Hbf,3,156.0,618,409.0,213.7006593910262,50.1062,8.663011,51.219433,6.795027,Frankfurt,Duesseldorf,10.46436894574695,8.040851098940184,2028
386,386,Frankfurt(Main)Hbf,Eisenach Hbf,8,833.0,1648,315.0,200.9663026109894,50.106262,8.662941,50.975952,10.331229,Frankfurt,Erfurt,10.466541063862747,44.027784173465875,5408
387,387,Frankfurt(Main)Hbf,Frankfurt(M) Flughafen Fernbf,324,44616.0,66744,102.0,11.223224975429186,50.10696,8.662195,50.053165,8.570185,Frankfurt,Frankfurt,10.49332495722457,2.2060714000421546,219024
388,388,Frankfurt(Main)Hbf,Frankfurt(M) Flughafen Regionalbf,8,884.0,1648,430.0,11.623791638818547,50.10696,8.662195,50.05122,8.571251,Frankfurt,Frankfurt,10.49332495722457,1.990191624017044,5408
389,389,Frankfurt(Main)Hbf,Frankfurt(Main)Süd,5,783.0,1030,231.0,4.8656376301088455,50.10587,8.663474,50.099003,8.686179,Frankfurt,Frankfurt,10.457033982092392,11.040189525637325,3380
390,390,Frankfurt(Main)Hbf,Frankfurt(Main)West,25,2912.0,5150,226.0,3.342670817383883,50.10662,8.662561,50.11939,8.638952,Frankfurt,Frankfurt,10.480298780027107,10.751580518049558,16900
391,391,Frankfurt(Main)Hbf,Fulda,64,8736.0,13184,241.0,103.35130305015431,50.106102,8.663151,50.555016,9.683904,Frankfurt,Kassel,10.462280324849191,98.19397942348768,43264
392,392,Frankfurt(Main)Hbf,Hanau Hbf,155,19140.0,31930,459.0,22.80287351999292,50.106148,8.663123,50.121346,8.928415,Frankfurt,Egelsbach,10.464967756734277,27.052742364364295,104780
393,393,Frankfurt(Main)Hbf,Hannover Hbf,3,676.0,618,289.0,337.25762269295933,50.1062,8.663011,52.37726,9.74143,Frankfurt,Hannover,10.46436894574695,10.086491029663051,2028
394,394,Frankfurt(Main)Hbf,Hauptbahnhof,24,3068.0,4944,377.0,257.56921987960885,50.106262,8.662941,50.97211,11.037261,Frankfurt,Erfurt,10.466541063862747,5.6252208209058105,16224
395,395,Frankfurt(Main)Hbf,Heidelberg Hbf,6,884.0,1236,296.0,87.16143431480859,50.106102,8.663151,49.40357,8.675442,Frankfurt,Mannheim,10.462280324849191,14.0193556618086,4056
396,396,Frankfurt(Main)Hbf,Kassel-Wilhelmshöhe,70,10920.0,14420,365.0,193.0855283940071,50.1062,8.663011,51.312435,9.448181,Frankfurt,Kassel,10.46436894574695,12.46701376688958,47320
397,397,Frankfurt(Main)Hbf,Köln Hbf,1,52.0,206,351.0,196.53964545129068,50.106102,8.663151,50.94303,6.958729,Frankfurt,Cologne,10.462280324849191,15.529488516506833,676
398,398,Frankfurt(Main)Hbf,Köln Messe/Deutz Gl.11-12,7,260.0,1442,427.0,178.5491880538505,50.10696,8.662195,50.9416,6.973954,Frankfurt,Cologne,10.49332495722457,14.556356007378396,4732
399,399,Frankfurt(Main)Hbf,Mainz-Kastel,1,208.0,206,326.0,33.51815629850565,50.1069,8.662237,50.00722,8.282239,Frankfurt,Frankfurt,10.490000810298572,20.865543783991455,676
400,400,Frankfurt(Main)Hbf,Mannheim Hbf,242,29952.0,49852,488.0,77.91001008769923,50.106262,8.662941,49.47901,8.469757,Frankfurt,Mannheim,10.466541063862747,3.2858727989776653,163592
401,401,Frankfurt(Main)Hbf,Stuttgart Hbf,1,312.0,206,191.0,178.62887723241468,50.10696,8.662195,48.784748,9.183217,Frankfurt,Stuttgart,10.49332495722457,10.925799202652843,676
402,402,Frankfurt(Main)Hbf,Wiesbaden Hbf,5,364.0,1030,303.0,41.002662873746814,50.1062,8.663011,50.06972,8.243677,Frankfurt,Frankfurt,10.46436894574695,23.758040068764707,3380
403,403,Frankfurt(Main)Hbf,Würzburg Hbf,5,260.0,1030,326.0,124.05798486081449,50.106102,8.663151,49.802,9.935924,Frankfurt,Nuernberg,10.462280324849191,89.10913531834964,3380
404,404,Frankfurt(Main)Süd,Berlin-Spandau,5,1035.0,1030,263.0,519.7630717368701,50.099064,8.686108,52.534485,13.1971,Frankfurt,Berlin,11.040866326854307,28.01383266385196,3380
